SUID,tf,interaction,target,confidence_score
4983,BATF,positive_KC,NEU3,1.948409345
4984,BATF,negative_KC,NFATC1,-1.962475772
4985,BATF,positive_KC,NFIL3,1.958690404
4986,BATF,negative_KC,NFKBIA,-1.778012579
4987,BATF,negative_KC,NHEDC2,-1.790142233
4988,BATF,negative_KC,NID1,-1.761109405
4989,BATF,positive_KC,NLGN2,1.513550845
4990,BATF,negative_KC,NME1,-1.83476809
4991,BATF,negative_KC,NOL7,-1.786804931
4992,BATF,negative_KC,NOS2,-1.558537315
4993,BATF,positive_KC,NR4A2,1.925560615
4994,BATF,positive_KC,NR4A3,1.707613716
4995,BATF,negative_KC,NRF1,-1.898789474
4996,BATF,positive_KC,OBFC1,1.917526099
4997,BATF,negative_KC,OBFC2A,-1.650772248
4998,BATF,positive_KC,OBSL1,1.858095641
4999,BATF,negative_KC,ODC1,-1.787480914
5000,BATF,positive_KC,OSBPL3,1.860512967
5001,BATF,positive_KC,OSTF1,1.97689709
5002,BATF,positive_KC,PADI2,1.683412329
5003,BATF,positive_KC,PANK2,1.833441378
5004,BATF,positive_KC,PAQR8,1.673836993
5005,BATF,positive_KC,PARP10,1.576235119
5006,BATF,negative_KC,PDCD1,-1.952373233
5007,BATF,negative_KC,PDCD1LG2,-1.925398385
5008,BATF,positive_KC,PDE3B,1.953485372
5009,BATF,positive_KC,PDE6D,1.661912564
5010,BATF,negative_KC,PDE7A,-1.90276019
5011,BATF,negative_KC,PDGFB,-1.837708409
5012,BATF,negative_KC,PDLIM5,-1.963267228
5013,BATF,positive_KC,PDPN,1.622846391
5014,BATF,positive_KC,PDXP,1.730321234
5015,BATF,negative_KC,PDZD8,-1.799739257
5016,BATF,negative_KC,PECAM1,-1.944094567
5017,BATF,negative_KC,PERP,-1.7884895
5018,BATF,positive_KC,PGM2L1,1.843080591
5019,BATF,negative_KC,PHF15,-1.941776091
5020,BATF,negative_KC,PHF6,-1.700405204
5021,BATF,negative_KC,PHIP,-1.889752741
5022,BATF,positive_KC,PHLDA1,1.808643093
5023,BATF,negative_KC,PHTF2,-1.817327167
5024,BATF,positive_KC,PIK3AP1,1.944962419
5025,BATF,negative_KC,PIK3C2A,-1.50110269
5026,BATF,positive_KC,PIK3CG,1.958104383
5027,BATF,negative_KC,PITPNM2,-1.658792846
5028,BATF,positive_KC,PKP3,1.883713726
5029,BATF,negative_KC,PLA1A,-1.942793593
5030,BATF,positive_KC,PLAUR,1.949546681
5031,BATF,negative_KC,PLCL2,-1.929132338
5032,BATF,positive_KC,PLCXD1,1.68319252
5033,BATF,negative_KC,PLDN,-1.785618614
5034,BATF,negative_KC,PLEK,-1.6744399
5035,BATF,negative_KC,PLEKHA1,-1.803874081
5036,BATF,positive_KC,PLEKHA2,1.799105006
5037,BATF,positive_KC,PLEKHB2,1.633646307
5038,BATF,positive_KC,PLEKHF1,1.938844284
5039,BATF,positive_KC,PLIN2,1.85478863
5040,BATF,negative_KC,PLSCR1,-1.858585925
5041,BATF,negative_KC,PLXNC1,-1.947445546
5042,BATF,positive_KC,POLD4,1.767579914
5043,BATF,negative_KC,POU2AF1,-1.799727302
5044,BATF,negative_KC,POU2F2,-1.852645344
5045,BATF,negative_KC,PPIP5K2,-1.508338255
5046,BATF,negative_KC,PPP1R15B,-1.678465318
5047,BATF,negative_KC,PPP3CA,-1.85081698
5048,BATF,negative_KC,PRKCA,-1.962893713
5049,BATF,positive_KC,PRKCH,1.864632087
5050,BATF,positive_KC,PRKRIR,1.924354049
5051,BATF,negative_KC,PRRG4,-1.805841443
5052,BATF,negative_KC,PRRT2,-1.885651018
5053,BATF,negative_KC,PSMG3,-1.559906863
5054,BATF,negative_KC,PTEN,-1.910930132
5055,BATF,negative_KC,PTGER2,-1.899376842
5056,BATF,positive_KC,PTGIR,1.619214441
5057,BATF,negative_KC,PTMS,-1.882729197
5058,BATF,positive_KC,PTPN2,1.946324057
5059,BATF,positive_KC,PTPRJ,1.865137775
5060,BATF,negative_KC,PTS,-1.898332519
5061,BATF,negative_KC,QSER1,-1.788374649
5062,BATF,positive_KC,RAB11FIP1,1.934089857
5063,BATF,negative_KC,RAB27A,-1.88808812
5064,BATF,negative_KC,RAB8B,-1.804517322
5065,BATF,positive_KC,RABGAP1L,1.987383195
5066,BATF,positive_KC,RAC1,1.858009069
5067,BATF,positive_KC,RANBP9,1.911487333
5068,BATF,positive_KC,RASA2,1.886536016
5069,BATF,negative_KC,RASA3,-1.915810675
5070,BATF,negative_KC,RBBP4,-1.63889806
5071,BATF,positive_KC,RBL2,1.756841656
5072,BATF,negative_KC,RBM38,-1.559894704
5073,BATF,positive_KC,RBMS1,1.986772857
5074,BATF,positive_KC,RBPJ,1.955661242
5075,BATF,negative_KC,RCL1,-1.756792249
5076,BATF,negative_KC,RERE,-1.883090484
5077,BATF,positive_KC,RFTN1,1.848162813
5078,BATF,positive_KC,RGS10,1.903160925
5079,BATF,positive_KC,RNASEL,1.780073777
5080,BATF,positive_KC,RNF125,1.946294643
5081,BATF,negative_KC,RNF149,-1.901098964
5082,BATF,positive_KC,RNF19B,1.974824234
5083,BATF,positive_KC,RNF24,1.728937802
5084,BATF,positive_KC,RNU12,1.808902144
5085,BATF,positive_KC,RORA,1.965253831
5086,BATF,positive_KC,RORC,1.954587238
5087,BATF,negative_KC,RPN1,-1.643065491
5088,BATF,negative_KC,RPP14,-1.789637516
5089,BATF,positive_KC,RRAD,1.559480596
5090,BATF,positive_KC,RRAGD,1.700254368
5091,BATF,negative_KC,RRM2,-1.793735269
5092,BATF,positive_KC,RUNX1,1.978484966
5093,BATF,positive_KC,RUNX2,1.996449762
5094,BATF,positive_KC,RUNX3,1.735383979
5095,BATF,negative_KC,RXRA,-1.527827148
5096,BATF,positive_KC,S100A10,1.952140357
5097,BATF,positive_KC,S100A11,1.672793319
5098,BATF,positive_KC,S100A4,1.886223381
5099,BATF,positive_KC,S100A6,1.707245167
5100,BATF,positive_KC,S1PR1,1.906680802
5101,BATF,positive_KC,SAMD9L,1.695371424
5102,BATF,negative_KC,SAMHD1,-1.929191224
5103,BATF,positive_KC,SATB1,1.970973228
5104,BATF,negative_KC,SC4MOL,-1.897405985
5105,BATF,negative_KC,SC5D,-1.718635675
5106,BATF,negative_KC,SCD1,-1.787006024
5107,BATF,positive_KC,SCO1,1.837420067
5108,BATF,negative_KC,SCPEP1,-1.690418408
5109,BATF,positive_KC,SDC3,1.827761265
5110,BATF,positive_KC,SDCBP2,1.934136157
5111,BATF,positive_KC,SELENBP1,1.572174692
5112,BATF,negative_KC,SELL,-1.950103036
5113,BATF,positive_KC,SEMA4F,1.977746715
5114,BATF,negative_KC,SEMA7A,-1.828176004
5115,BATF,positive_KC,SEPW1,1.660699986
5116,BATF,negative_KC,SERPINB1A,-1.691194905
5117,BATF,positive_KC,SERPINB6A,1.830849075
5118,BATF,negative_KC,SERPINC1,-1.653353376
5119,BATF,positive_KC,SERPINE1,1.941899575
5120,BATF,positive_KC,SERPINF1,1.937958619
5121,BATF,positive_KC,SESN3,1.872995887
5122,BATF,positive_KC,SESTD1,1.956227289
5123,BATF,positive_KC,SFMBT2,1.732478995
5124,BATF,negative_KC,SFPQ,-1.752995184
5125,BATF,negative_KC,SH2D3C,-1.810926057
5126,BATF,negative_KC,SH3BP4,-1.885638189
5127,BATF,negative_KC,SH3BP5,-1.836483816
5128,BATF,positive_KC,SIAH3,1.878566718
5129,BATF,negative_KC,SIK1,-1.59397237
5130,BATF,positive_KC,SIRT4,1.840282231
5131,BATF,negative_KC,SLA,-1.942229982
5132,BATF,positive_KC,SLC15A3,1.531090881
5133,BATF,negative_KC,SLC16A10,-1.934293429
5134,BATF,negative_KC,SLC1A5,-1.60973919
5135,BATF,negative_KC,SLC25A19,-1.708441387
5136,BATF,positive_KC,SLC25A24,1.731189064
5137,BATF,negative_KC,SLC25A45,-1.662300227
5138,BATF,negative_KC,SLC38A6,-1.862063626
5139,BATF,negative_KC,SLC43A2,-1.643682216
5140,BATF,negative_KC,SLC43A3,-1.608243928
5141,BATF,negative_KC,SLC4A8,-1.710797928
5142,BATF,positive_KC,SLCO3A1,1.975917002
5143,BATF,positive_KC,SLFN1,1.922916923
5144,BATF,positive_KC,SLFN10-PS,1.894366425
5145,BATF,negative_KC,SMARCC1,-1.584567138
5146,BATF,positive_KC,SMOX,1.988976119
5147,BATF,positive_KC,SMPDL3A,1.643032159
5148,BATF,positive_KC,SNAPC1,1.708847125
5149,BATF,negative_KC,SNORD69,-1.504811306
5150,BATF,negative_KC,SNRPF,-1.657402237
5151,BATF,negative_KC,SNTB1,-1.984138914
5152,BATF,negative_KC,SP100,-1.605973774
5153,BATF,positive_KC,SPATA6,1.591306263
5154,BATF,negative_KC,SPRY1,-1.75038958
5155,BATF,negative_KC,SPTLC1,-1.728945628
5156,BATF,negative_KC,SQLE,-1.625680304
5157,BATF,positive_KC,SQSTM1,1.682997094
5158,BATF,negative_KC,SRPK2,-1.571215524
5159,BATF,negative_KC,SRSF2,-1.686866175
5160,BATF,positive_KC,SSH1,1.643630827
5161,BATF,positive_KC,ST3GAL1,1.96290064
5162,BATF,negative_KC,ST6GALNAC4,-1.728954444
5163,BATF,negative_KC,ST8SIA6,-1.802278366
5164,BATF,negative_KC,STAT1,-1.817509432
5165,BATF,positive_KC,STAT3,1.918148876
5166,BATF,positive_KC,STAT5A,1.671473111
5167,BATF,positive_KC,STAT5B,1.839042539
5168,BATF,positive_KC,STK17B,1.890832514
5169,BATF,negative_KC,STK38L,-1.960721551
5170,BATF,negative_KC,STK39,-1.949963638
5171,BATF,negative_KC,STRA6,-1.768064272
5172,BATF,positive_KC,STX11,1.917957313
5173,BATF,negative_KC,SUPT16H,-1.746633411
5174,BATF,positive_KC,SUSD3,1.83656427
5175,BATF,positive_KC,SYN1,1.822359628
5176,BATF,negative_KC,SYNPO,-1.922046185
5177,BATF,positive_KC,SYTL3,1.91306569
5178,BATF,negative_KC,TACC2,-1.822725749
5179,BATF,negative_KC,TADA2A,-1.613324547
5180,BATF,negative_KC,TAP1,-1.880072717
5181,BATF,negative_KC,TAP2,-1.869107924
5182,BATF,negative_KC,TAPBP,-1.837839941
5183,BATF,negative_KC,TAPT1,-1.783541533
5184,BATF,negative_KC,TBC1D4,-1.716297455
5185,BATF,negative_KC,TBL1XR1,-1.944530784
5186,BATF,positive_KC,TCP11L2,1.648312829
5187,BATF,positive_KC,TEC,1.990471761
5188,BATF,negative_KC,TET3,-1.915520271
5189,BATF,negative_KC,TFDP1,-1.771261385
5190,BATF,positive_KC,TG,1.994420201
5191,BATF,positive_KC,TGFBR2,1.883426076
5192,BATF,positive_KC,TGFBR3,1.997046642
5193,BATF,negative_KC,TGM2,-1.910757404
5194,BATF,negative_KC,TGTP2,-1.906471066
5195,BATF,negative_KC,THAP2,-1.858367048
5196,BATF,positive_KC,THEMIS,1.860714964
5197,BATF,positive_KC,TICAM2,1.521991382
5198,BATF,positive_KC,TIMD2,1.981053413
5199,BATF,positive_KC,TIPARP,1.878602601
5200,BATF,negative_KC,TK1,-1.585535096
5201,BATF,positive_KC,TLE1,1.539168567
5202,BATF,negative_KC,TLK1,-1.836682871
5203,BATF,positive_KC,TM6SF1,1.613864727
5204,BATF,negative_KC,TM7SF3,-1.704835505
5205,BATF,negative_KC,TMC6,-1.73801809
5206,BATF,negative_KC,TMC8,-1.724444349
5207,BATF,negative_KC,TMCC1,-1.779647342
5208,BATF,negative_KC,TMEM135,-1.862128637
5209,BATF,negative_KC,TMEM164,-1.766185798
5210,BATF,positive_KC,TMEM176A,1.673912568
5211,BATF,positive_KC,TMEM176B,1.776614869
5212,BATF,positive_KC,TMEM184B,1.806830175
5213,BATF,negative_KC,TMEM194,-1.743308169
5214,BATF,negative_KC,TMEM2,-1.814371346
5215,BATF,negative_KC,TMEM209,-1.624745444
5216,BATF,negative_KC,TMEM97,-1.553281592
5217,BATF,positive_KC,TMSB10,1.917882356
5218,BATF,positive_KC,TMTC4,1.866630324
5219,BATF,positive_KC,TNFAIP3,1.866350699
5220,BATF,negative_KC,TNFAIP8,-1.969101137
5221,BATF,negative_KC,TNFRSF1B,-1.967454632
5222,BATF,positive_KC,TNFRSF25,1.869343127
5223,BATF,positive_KC,TNFRSF8,1.969300868
5224,BATF,positive_KC,TNFSF4,1.863939638
5225,BATF,negative_KC,TNFSF8,-1.980572478
5226,BATF,positive_KC,TNIP3,1.930036575
5227,BATF,positive_KC,TNK2,1.790865564
5228,BATF,negative_KC,TOP2A,-1.551439188
5229,BATF,negative_KC,TOR1AIP2,-1.709535864
5230,BATF,positive_KC,TPBG,1.547223274
5231,BATF,negative_KC,TPK1,-1.885597512
5232,BATF,positive_KC,TPM4,1.800141192
5233,BATF,positive_KC,TRAT1,1.793465354
5234,BATF,positive_KC,TRIB3,1.592190545
5235,BATF,negative_KC,TRIO,-1.956657704
5236,BATF,negative_KC,TRMT11,-1.650576052
5237,BATF,positive_KC,TRP53I11,1.854359766
5238,BATF,positive_KC,TRPS1,1.959702364
5239,BATF,negative_KC,TSPAN2,-1.803866793
5240,BATF,positive_KC,TSPAN5,1.969517827
5241,BATF,negative_KC,TSR1,-1.735910812
5242,BATF,negative_KC,TTC39B,-1.960626138
5243,BATF,positive_KC,TTC39C,1.936902603
5244,BATF,positive_KC,TUBB6,1.543010874
5245,BATF,negative_KC,UAP1,-1.549588384
5246,BATF,negative_KC,UBASH3B,-1.974018022
5247,BATF,negative_KC,UBXN11,-1.712417721
5248,BATF,positive_KC,UNC119B,1.82858766
5249,BATF,negative_KC,UNC13A,-1.848076085
5250,BATF,positive_KC,UPB1,1.93098326
5251,BATF,positive_KC,UPP1,1.941573618
5252,BATF,negative_KC,UQCRFS1,-1.911306827
5253,BATF,positive_KC,UVRAG,1.884847561
5254,BATF,negative_KC,VAV2,-1.693992676
5255,BATF,positive_KC,VAX2,1.576721576
5256,BATF,positive_KC,VIM,1.646835006
5257,BATF,positive_KC,VPS13C,1.725518888
5258,BATF,positive_KC,VPS37B,1.95607763
5259,BATF,negative_KC,VRK2,-1.767738883
5260,BATF,positive_KC,VWA1,1.729685706
5261,BATF,positive_KC,WDFY2,1.944894406
5262,BATF,positive_KC,WDR1,1.864875972
5263,BATF,positive_KC,WDR81,1.610302309
5264,BATF,negative_KC,WIPF1,-1.874351437
5265,BATF,positive_KC,WWP1,1.934521372
5266,BATF,positive_KC,YPEL3,1.767839769
5267,BATF,positive_KC,YPEL5,1.842346214
5268,BATF,negative_KC,ZBP1,-1.711516999
5269,BATF,positive_KC,ZBTB38,1.866365372
5270,BATF,positive_KC,ZEB1,1.759506833
5271,BATF,negative_KC,ZFP119A,-1.614059101
5272,BATF,negative_KC,ZFP180,-1.757488054
5273,BATF,negative_KC,ZFP362,-1.697405992
5274,BATF,negative_KC,ZFP36L1,-1.948103322
5275,BATF,negative_KC,ZFP62,-1.721013613
5276,BATF,negative_KC,ZFP862,-1.739250321
5277,BATF,negative_KC,ZNRF3,-1.904463247
5278,BATF,positive_KC,ZSWIM6,1.898577012
5279,FOSL,positive_KC,1110018G07RIK,1.759957154
5280,FOSL,positive_KC,1110018J18RIK,1.610877251
5281,FOSL,negative_KC,1300001I01RIK,-1.535583118
5282,FOSL,positive_KC,1700025G04RIK,1.863499626
5283,FOSL,negative_KC,2010305A19RIK,-1.779660476
5284,FOSL,positive_KC,2210010C17RIK,1.932529448
5285,FOSL,positive_KC,2310007L24RIK,1.657225713
5286,FOSL,positive_KC,2310016C08RIK,1.760052993
5287,FOSL,positive_KC,2310039H08RIK,1.597673316
5288,FOSL,positive_KC,2310044G17RIK,1.811356472
5289,FOSL,positive_KC,2410006H16RIK,1.788937136
5290,FOSL,negative_KC,2900073G15RIK,-1.751153221
5291,FOSL,positive_KC,4632428N05RIK,1.814294137
5292,FOSL,negative_KC,4930471M23RIK,-1.918838057
5293,FOSL,positive_KC,4932438H23RIK,1.939705612
5294,FOSL,positive_KC,5730469M10RIK,1.853526171
5295,FOSL,negative_KC,5730508B09RIK,-1.785458299
5296,FOSL,negative_KC,6530418L21RIK,-1.599108066
5297,FOSL,negative_KC,8430410A17RIK,-1.71723177
5298,FOSL,positive_KC,A2LD1,1.561192678
5299,FOSL,positive_KC,A830007P12RIK,1.522063079
5300,FOSL,positive_KC,A930001N09RIK,1.522733592
5301,FOSL,negative_KC,AI504432,-1.932333559
5302,FOSL,positive_KC,AW549877,1.831167546
5303,FOSL,positive_KC,ABCG1,1.88168716
5304,FOSL,positive_KC,ABLIM1,1.978289144
5305,FOSL,positive_KC,ACADSB,1.682301265
5306,FOSL,positive_KC,ACOT13,1.510553882
5307,FOSL,positive_KC,ACP5,1.771711662
5308,FOSL,positive_KC,ACSBG1,1.748229897
5309,FOSL,positive_KC,ACSL4,1.778160513
5310,FOSL,negative_KC,ACSL6,-1.65137668
5311,FOSL,positive_KC,ACSS2,1.59268303
5312,FOSL,negative_KC,ADAP1,-1.84697639
5313,FOSL,positive_KC,ADARB1,1.978037772
5314,FOSL,positive_KC,ADH4,1.879955023
5315,FOSL,negative_KC,ADK,-1.830259635
5316,FOSL,negative_KC,ADORA2A,-1.506651328
5317,FOSL,positive_KC,AEBP2,1.840742271
5318,FOSL,negative_KC,AEN,-1.815944034
5319,FOSL,positive_KC,AFF3,1.976583241
5320,FOSL,negative_KC,AGFG1,-1.893723194
5321,FOSL,positive_KC,AGPAT9,1.59422951
5322,FOSL,negative_KC,AHNAK,-1.975466973
5323,FOSL,positive_KC,AIM1,1.774896066
5324,FOSL,negative_KC,ALCAM,-1.76221503
5325,FOSL,positive_KC,AMDHD2,1.919067507
5326,FOSL,negative_KC,AMICA1,-1.69375682
5327,FOSL,negative_KC,ANGPTL2,-1.74099189
5328,FOSL,positive_KC,ANGPTL6,1.69218033
5329,FOSL,negative_KC,ANKRD12,-1.744485933
5330,FOSL,negative_KC,ANKRD13B,-1.576584188
5331,FOSL,negative_KC,ANTXR2,-1.876507917
5332,FOSL,positive_KC,APLP1,1.618943439
5333,FOSL,positive_KC,AQP3,1.886241671
5334,FOSL,positive_KC,ARHGAP15,1.605799865
5335,FOSL,positive_KC,ARHGAP18,1.978639719
5336,FOSL,negative_KC,ARHGAP21,-1.80329238
5337,FOSL,negative_KC,ARHGAP39,-1.903163291
5338,FOSL,positive_KC,ARHGEF10,1.940114369
5339,FOSL,negative_KC,ARHGEF3,-1.978397601
5340,FOSL,positive_KC,ARID5A,1.917145816
5341,FOSL,positive_KC,ARL4C,1.810842888
5342,FOSL,positive_KC,ARL5C,1.559370307
5343,FOSL,negative_KC,ARMC6,-1.562943791
5344,FOSL,positive_KC,ARRB1,1.502211603
5345,FOSL,negative_KC,ARSB,-1.766355021
5346,FOSL,positive_KC,ASB2,1.921297348
5347,FOSL,negative_KC,ATP10A,-1.984658411
5348,FOSL,positive_KC,ATP10D,1.745885247
5349,FOSL,positive_KC,ATP11B,1.726033047
5350,FOSL,negative_KC,ATP1A1,-1.752292489
5351,FOSL,negative_KC,ATP2A2,-1.785103114
5352,FOSL,positive_KC,ATP6V0A1,1.86143146
5353,FOSL,positive_KC,AUH,1.915914783
5354,FOSL,negative_KC,AXL,-1.940239771
5355,FOSL,positive_KC,B230120H23RIK,1.864194923
5356,FOSL,positive_KC,B230312A22RIK,1.90777425
5357,FOSL,positive_KC,B2M,1.779691537
5358,FOSL,negative_KC,B3GNT2,-1.786494519
5359,FOSL,positive_KC,B430306N03RIK,1.532980242
5360,FOSL,negative_KC,B4GALNT1,-1.690362814
5361,FOSL,positive_KC,B4GALT1,1.924145889
5362,FOSL,negative_KC,B4GALT5,-1.78844912
5363,FOSL,negative_KC,BC016495,-1.658231374
5364,FOSL,positive_KC,BC021614,1.886162846
5365,FOSL,negative_KC,BATF,-1.949493056
5366,FOSL,negative_KC,BATF3,-1.876055486
5367,FOSL,negative_KC,BCAT1,-1.807282249
5368,FOSL,positive_KC,BCL2,1.994210814
5369,FOSL,negative_KC,BCL2A1A,-1.768605983
5370,FOSL,negative_KC,BCL2A1B,-1.931395934
5371,FOSL,negative_KC,BCL2A1D,-1.951108948
5372,FOSL,negative_KC,BCL2L1,-1.92147599
5373,FOSL,positive_KC,BCL2L11,1.907181093
5374,FOSL,negative_KC,BCL6,-1.885136943
5375,FOSL,negative_KC,BDH2,-1.796371861
5376,FOSL,negative_KC,BEND3,-1.620861742
5377,FOSL,positive_KC,BEND4,1.765013207
5378,FOSL,positive_KC,BPHL,1.672165638
5379,FOSL,negative_KC,BTBD19,-1.763309514
5380,FOSL,positive_KC,BTBD2,1.74520784
5381,FOSL,positive_KC,BTG1,1.869188402
5382,FOSL,negative_KC,BTG2,-1.754309445
5383,FOSL,positive_KC,C920009B18RIK,1.807432057
5384,FOSL,negative_KC,CAD,-1.514420373
5385,FOSL,positive_KC,CAMK4,1.972552625
5386,FOSL,positive_KC,CAPG,1.854553734
5387,FOSL,positive_KC,CASP6,1.908770847
5388,FOSL,positive_KC,CBLB,1.976955356
5389,FOSL,positive_KC,CCDC111,1.619248377
5390,FOSL,negative_KC,CCDC90A,-1.60271534
5391,FOSL,negative_KC,CCL20,-1.860409765
5392,FOSL,negative_KC,CCL3,-1.706610592
5393,FOSL,negative_KC,CCL4,-1.710756674
5394,FOSL,positive_KC,CCL5,1.86342912
5395,FOSL,negative_KC,CCNE1,-1.806293298
5396,FOSL,positive_KC,CCNG2,1.718910502
5397,FOSL,positive_KC,CCR5,1.699521559
5398,FOSL,negative_KC,CCR6,-1.852771242
5399,FOSL,positive_KC,CCR7,1.976621113
5400,FOSL,negative_KC,CCR8,-1.569936153
5401,FOSL,positive_KC,CD101,1.964886842
5402,FOSL,positive_KC,CD2,1.94571899
5403,FOSL,positive_KC,CD200,1.943032747
5404,FOSL,positive_KC,CD28,1.982689964
5405,FOSL,negative_KC,CD44,-1.944103162
5406,FOSL,positive_KC,CD47,1.859957402
5407,FOSL,positive_KC,CD52,1.845808841
5408,FOSL,positive_KC,CD53,1.919179004
5409,FOSL,negative_KC,CD5L,-1.830011605
5410,FOSL,negative_KC,CD83,-1.938073294
5411,FOSL,positive_KC,CD86,1.856296375
5412,FOSL,negative_KC,CD9,-1.855161594
5413,FOSL,negative_KC,CD97,-1.844776194
5414,FOSL,positive_KC,CHD7,1.978038203
5415,FOSL,positive_KC,CHM,1.796652841
5416,FOSL,negative_KC,CHST11,-1.83643574
5417,FOSL,negative_KC,CHST2,-1.854218735
5418,FOSL,negative_KC,CIAPIN1,-1.754792602
5419,FOSL,negative_KC,CIRH1A,-1.726851909
5420,FOSL,negative_KC,CLEC2I,-1.781505919
5421,FOSL,positive_KC,CMAS,1.747447223
5422,FOSL,positive_KC,CMTM7,1.818001658
5423,FOSL,positive_KC,CNST,1.835234609
5424,FOSL,negative_KC,COL5A3,-1.63563547
5425,FOSL,negative_KC,COQ10B,-1.739154339
5426,FOSL,negative_KC,CORO1C,-1.750812942
5427,FOSL,negative_KC,COX10,-1.559942558
5428,FOSL,negative_KC,CRABP2,-1.700406444
5429,FOSL,positive_KC,CREB3L2,1.942174611
5430,FOSL,positive_KC,CREM,1.890182593
5431,FOSL,positive_KC,CRISPLD2,1.682718432
5432,FOSL,positive_KC,CRLF2,1.779271674
5433,FOSL,negative_KC,CRTAM,-1.676079125
5434,FOSL,negative_KC,CRYBG3,-1.962451132
5435,FOSL,positive_KC,CSRNP1,1.853430626
5436,FOSL,positive_KC,CST7,1.576447074
5437,FOSL,positive_KC,CTLA2A,1.563541759
5438,FOSL,positive_KC,CTLA2B,1.809708625
5439,FOSL,positive_KC,CTLA4,1.834415976
5440,FOSL,negative_KC,CTSB,-1.83416428
5441,FOSL,positive_KC,CXCL10,1.783215914
5442,FOSL,negative_KC,CXCR3,-1.875106042
5443,FOSL,negative_KC,CYCS,-1.700768833
5444,FOSL,positive_KC,CYP11A1,1.982593058
5445,FOSL,positive_KC,CYSLTR1,1.532428441
5446,FOSL,positive_KC,CYSLTR2,1.660781253
5447,FOSL,positive_KC,D16ERTD472E,1.957989293
5448,FOSL,negative_KC,D18ERTD653E,-1.885289942
5449,FOSL,positive_KC,D19WSU162E,1.953273508
5450,FOSL,positive_KC,D4WSU53E,1.844089941
5451,FOSL,positive_KC,D6MM5E,1.983845917
5452,FOSL,negative_KC,D930015E06RIK,-1.933290894
5453,FOSL,positive_KC,DAP,1.942476832
5454,FOSL,negative_KC,DCLRE1B,-1.734020477
5455,FOSL,positive_KC,DDIT3,1.736707658
5456,FOSL,positive_KC,DDR1,1.953814771
5457,FOSL,negative_KC,DDX11,-1.575268494
5458,FOSL,positive_KC,DGKA,1.842720631
5459,FOSL,negative_KC,DHRS3,-1.801366969
5460,FOSL,negative_KC,DOHH,-1.676721491
5461,FOSL,positive_KC,DOK2,1.866628647
5462,FOSL,negative_KC,DOT1L,-1.942959982
5463,FOSL,negative_KC,DPH1,-1.893716203
5464,FOSL,positive_KC,DPP4,1.915804444
5465,FOSL,positive_KC,DST,1.652609287
5466,FOSL,negative_KC,DUSP14,-1.90430643
5467,FOSL,negative_KC,DUSP2,-1.938356834
5468,FOSL,positive_KC,DUSP22,1.776326558
5469,FOSL,negative_KC,DUSP4,-1.644671855
5470,FOSL,negative_KC,ECE1,-1.846078364
5471,FOSL,positive_KC,ECM1,1.832752908
5472,FOSL,positive_KC,EDEM2,1.876082212
5473,FOSL,positive_KC,EGLN3,1.888834195
5474,FOSL,negative_KC,EGR1,-1.746961355
5475,FOSL,negative_KC,EGR2,-1.955344784
5476,FOSL,negative_KC,EHD1,-1.716512692
5477,FOSL,negative_KC,EHD2,-1.751767689
5478,FOSL,negative_KC,EHD3,-1.849622586
5479,FOSL,positive_KC,EID1,1.810868206
5480,FOSL,negative_KC,EIF4E,-1.671055141
5481,FOSL,positive_KC,EIF4E3,1.942281878
5482,FOSL,negative_KC,ELK3,-1.896650022
5483,FOSL,negative_KC,EMP1,-1.779455856
5484,FOSL,negative_KC,EMP3,-1.795130409
5485,FOSL,negative_KC,ENO3,-1.832686234
5486,FOSL,positive_KC,ENTPD4,1.563271331
5487,FOSL,negative_KC,EPT1,-1.575406458
5488,FOSL,negative_KC,ERGIC1,-1.816548235
5489,FOSL,negative_KC,ERMP1,-1.678792937
5490,FOSL,positive_KC,ETS1,1.988064615
5491,FOSL,positive_KC,EVI2B,1.55914902
5492,FOSL,positive_KC,EVL,1.904112443
5493,FOSL,positive_KC,EXOC2,1.865933297
5494,FOSL,negative_KC,EXTL3,-1.902408237
5495,FOSL,positive_KC,F2R,1.828515201
5496,FOSL,positive_KC,F3,1.742041397
5497,FOSL,positive_KC,FAM113B,1.584162689
5498,FOSL,positive_KC,FAM117A,1.860250326
5499,FOSL,positive_KC,FAM162A,1.693944751
5500,FOSL,positive_KC,FAM169B,1.944018463
5501,FOSL,positive_KC,FAM176B,1.603899812
5502,FOSL,positive_KC,FAM183B,1.545254927
5503,FOSL,positive_KC,FAM20A,1.869829702
5504,FOSL,positive_KC,FAM55C,1.645214219
5505,FOSL,positive_KC,FAM71F2,1.781606897
5506,FOSL,negative_KC,FAM81A,-1.741215391
5507,FOSL,negative_KC,FANCF,-1.520136714
5508,FOSL,negative_KC,FASTKD1,-1.723984917
5509,FOSL,negative_KC,FBXO11,-1.732061056
5510,FOSL,negative_KC,FBXO17,-1.706932747
5511,FOSL,negative_KC,FCRL1,-1.869077846
5512,FOSL,negative_KC,FGF2,-1.82151032
5513,FOSL,negative_KC,FHL2,-1.854783761
5514,FOSL,positive_KC,FKBP1A,1.922699811
5515,FOSL,negative_KC,FKBP5,-1.862513062
5516,FOSL,negative_KC,FLNB,-1.961839166
5517,FOSL,positive_KC,FLOT1,1.950758885
5518,FOSL,positive_KC,FLT3L,1.633483778
5519,FOSL,positive_KC,FMNL1,1.79335824
